Startup_ID,Name,Sector,Sub-Sector,City,State,Founded_Year,Founder_Name,Funding_Stage,Investment_Type,Amount_Raised,Investors_Count,Lead_Investor,Co-Investors,Valuation_Post_Funding,Revenue,Profitability,Number_of_Employees,Tech_Stack,Primary_Product,Customer_Base_Size,Growth_Rate,Exit_Status,Acquisition_Details,Funding_Date,Pitch_Deck_Link,Social_Media_Followers,Competitors,Patents,ESG_Score,Diversity_Index,Net_Impact_Score
cc9cab76,Startup_7786,HealthTech,Sub_1,Mumbai,Telangana,2001,Founder_369,IPO,Convertible Note,9774536,3,Investor_474,Investor_657,50390217,1866116,Yes,360,AI,Product_16,32743,5.9,Yes,Acquirer_990,2019-03-01,http://example.com/pitchdeck/7786,51315,Competitor_100,19,9.89,60.66,7.35
f144ae37,Startup_7787,FinTech,Sub_4,Hyderabad,Karnataka,2005,Founder_987,Seed,Convertible Note,2186635,6,Investor_390,Investor_750,97735501,618895,No,448,AR/VR,Product_48,17334,5.7,Yes,Acquirer_410,2016-11-21,http://example.com/pitchdeck/7787,55971,Competitor_26,4,8.76,64.8,6.01
d8e1aba6,Startup_7788,TravelTech,Sub_4,Hyderabad,Tamil Nadu,2010,Founder_171,Series D,Debt,7856972,3,Investor_155,Investor_519,40542378,1546737,No,137,IoT,Product_17,13965,16.29,No,Acquirer_771,2023-01-12,http://example.com/pitchdeck/7788,48700,Competitor_95,5,4.67,42.76,8.75
9a55f0f1,Startup_7789,FoodTech,Sub_5,Delhi,Karnataka,2015,Founder_716,Series A,Equity,5445959,1,Investor_429,Investor_662,49194509,3438160,Yes,241,IoT,Product_19,74647,34.2,Yes,,2019-08-25,http://example.com/pitchdeck/7789,31946,Competitor_8,1,1.31,51.15,9.71
b86931dc,Startup_7790,FinTech,Sub_9,Pune,Maharashtra,2000,Founder_862,IPO,Debt,6126476,2,Investor_404,Investor_887,52277202,245312,No,451,AI,Product_42,3700,10.76,Yes,Acquirer_356,2015-04-05,http://example.com/pitchdeck/7790,68242,Competitor_97,0,6.79,20.86,8.67
31ad7f01,Startup_7791,Retail,Sub_2,Mumbai,Delhi,2012,Founder_225,Seed,Convertible Note,5717339,3,Investor_443,Investor_626,59488245,1138048,No,382,Cloud,Product_39,38106,5.4,No,,2021-12-19,http://example.com/pitchdeck/7791,16022,Competitor_84,2,7.19,74.68,5.21
f5b75521,Startup_7792,FoodTech,Sub_5,Mumbai,Delhi,2009,Founder_859,Series A,Debt,7266472,10,Investor_135,Investor_789,66901981,1496425,No,372,AR/VR,Product_50,73319,30.46,Yes,,2023-03-04,http://example.com/pitchdeck/7792,17534,Competitor_49,12,1.15,31.2,2.57
5a8e0372,Startup_7793,AgriTech,Sub_2,Chennai,Karnataka,2002,Founder_810,Series D,Convertible Note,6795362,2,Investor_55,Investor_765,22321276,3258751,Yes,137,Cloud,Product_10,86985,6.63,No,Acquirer_126,2018-02-12,http://example.com/pitchdeck/7793,69071,Competitor_69,15,5.29,72.11,1.09
6870648b,Startup_7794,EdTech,Sub_2,Pune,Karnataka,2004,Founder_981,IPO,Debt,2427343,3,Investor_296,Investor_657,36068584,4443796,Yes,334,Blockchain,Product_23,56684,45.34,Yes,Acquirer_886,2023-10-25,http://example.com/pitchdeck/7794,58743,Competitor_20,1,8.7,51.72,9.84
b4be4fe5,Startup_7795,AgriTech,Sub_3,Pune,Delhi,2017,Founder_671,Series B,Convertible Note,3342141,9,Investor_429,Investor_945,43799049,3536921,No,55,Cloud,Product_20,72169,7.67,No,Acquirer_434,2023-12-15,http://example.com/pitchdeck/7795,99196,Competitor_2,2,3.55,35.71,8.56
3f36c48a,Startup_7796,EdTech,Sub_8,Delhi,Karnataka,2010,Founder_185,Series D,Grant,9078098,4,Investor_199,Investor_627,18198193,4789482,Yes,184,Big Data,Product_31,89064,5.76,Yes,,2023-12-04,http://example.com/pitchdeck/7796,91128,Competitor_32,11,3.07,25.19,6.86
8dd979fe,Startup_7797,FoodTech,Sub_6,Delhi,Karnataka,2016,Founder_165,Series A,Grant,2660943,5,Investor_14,Investor_672,25090492,4376649,Yes,27,AR/VR,Product_46,94248,48.5,Yes,,2015-05-27,http://example.com/pitchdeck/7797,13385,Competitor_19,3,8.38,44.92,2.73
ee3625dc,Startup_7798,EdTech,Sub_1,Bangalore,Tamil Nadu,2017,Founder_446,IPO,Convertible Note,2195302,3,Investor_492,Investor_622,72007934,2550282,No,80,Cloud,Product_46,40845,17.74,Yes,,2018-06-07,http://example.com/pitchdeck/7798,90971,Competitor_7,3,3.49,73.47,2.16
9f8a4d35,Startup_7799,Retail,Sub_6,Bangalore,Telangana,2010,Founder_453,Series C,Grant,1411418,4,Investor_13,Investor_622,21720716,2045089,Yes,245,AR/VR,Product_25,24856,14.6,No,,2023-12-01,http://example.com/pitchdeck/7799,73826,Competitor_83,8,2.98,35.25,3.23
3b3dbede,Startup_7800,EdTech,Sub_5,Mumbai,Maharashtra,2016,Founder_53,Series B,Debt,5924236,6,Investor_233,Investor_906,19923728,1182878,No,438,AI,Product_22,69382,47.91,Yes,Acquirer_681,2018-01-09,http://example.com/pitchdeck/7800,90678,Competitor_92,5,7.88,42.98,5.99
f14eb9f4,Startup_7801,HealthTech,Sub_8,Chennai,Delhi,2009,Founder_258,Seed,Convertible Note,3819884,5,Investor_352,Investor_698,43385650,2334488,Yes,313,IoT,Product_40,90351,39.28,Yes,,2022-04-08,http://example.com/pitchdeck/7801,47335,Competitor_18,8,4.36,22.86,5.43
2ef07257,Startup_7802,HealthTech,Sub_2,Bangalore,Telangana,2010,Founder_721,Seed,Convertible Note,804547,4,Investor_99,Investor_817,43771945,2025389,No,425,AR/VR,Product_33,23000,5.79,Yes,,2017-08-07,http://example.com/pitchdeck/7802,75138,Competitor_33,5,4.7,28.51,7.86
ae919e84,Startup_7803,EdTech,Sub_1,Bangalore,Tamil Nadu,2016,Founder_726,Series C,Debt,8937030,1,Investor_262,Investor_901,65796025,4773175,Yes,22,Cloud,Product_47,49825,49.3,No,Acquirer_824,2022-01-16,http://example.com/pitchdeck/7803,61822,Competitor_76,10,4.97,57.81,1.89
b2fb58b8,Startup_7804,AgriTech,Sub_8,Mumbai,Telangana,2014,Founder_315,IPO,Debt,9944272,8,Investor_159,Investor_716,31315832,363908,No,413,AI,Product_21,29098,12.2,Yes,,2017-07-19,http://example.com/pitchdeck/7804,46542,Competitor_46,18,9.34,59.8,8.11
282a6baf,Startup_7805,HealthTech,Sub_5,Delhi,Tamil Nadu,2000,Founder_138,Seed,Equity,537266,1,Investor_155,Investor_777,40320547,3148216,No,56,Big Data,Product_6,77130,19.77,Yes,,2023-06-28,http://example.com/pitchdeck/7805,95094,Competitor_90,11,9.27,24.14,6.73
4daf727a,Startup_7806,FoodTech,Sub_6,Mumbai,Delhi,2016,Founder_154,Series A,Convertible Note,8027525,3,Investor_423,Investor_735,25282844,375709,No,137,AI,Product_35,53947,12.51,Yes,,2015-03-26,http://example.com/pitchdeck/7806,86658,Competitor_100,13,4.07,23.86,2.25
260accf6,Startup_7807,FinTech,Sub_8,Chennai,Karnataka,2008,Founder_928,Series D,Debt,2943275,7,Investor_29,Investor_832,32891544,2066641,Yes,378,Blockchain,Product_26,21980,19.24,No,,2023-07-28,http://example.com/pitchdeck/7807,17880,Competitor_23,5,5.9,34.02,3.57
86306851,Startup_7808,Retail,Sub_6,Bangalore,Maharashtra,2000,Founder_201,Series A,Convertible Note,3963403,8,Investor_371,Investor_694,49926678,2238394,Yes,342,Blockchain,Product_5,23378,24.71,No,,2019-03-21,http://example.com/pitchdeck/7808,57271,Competitor_86,16,5.07,55.22,8.26
73d47864,Startup_7809,TravelTech,Sub_10,Pune,Delhi,2009,Founder_224,Series B,Convertible Note,2566263,7,Investor_295,Investor_819,13175587,1901440,No,361,AI,Product_27,37909,22.69,No,Acquirer_892,2021-08-25,http://example.com/pitchdeck/7809,19547,Competitor_46,20,4.35,63.28,4.98
a1591e27,Startup_7810,Retail,Sub_9,Hyderabad,Telangana,2016,Founder_861,Series D,Grant,5526800,8,Investor_141,Investor_703,16659793,138226,No,255,IoT,Product_47,58362,42.53,No,,2021-12-25,http://example.com/pitchdeck/7810,66034,Competitor_94,9,9.45,33.15,8.6
7777c64d,Startup_7811,EdTech,Sub_3,Chennai,Maharashtra,2017,Founder_903,Series A,Debt,4338976,1,Investor_328,Investor_848,17501848,4728299,Yes,425,IoT,Product_9,21586,33.79,Yes,,2016-05-08,http://example.com/pitchdeck/7811,91616,Competitor_2,20,6.95,49.84,1.39
6c74267c,Startup_7812,FinTech,Sub_4,Bangalore,Maharashtra,2006,Founder_930,Seed,Grant,6751626,2,Investor_304,Investor_995,43000848,2959895,Yes,244,Blockchain,Product_31,18816,19.09,Yes,,2015-06-19,http://example.com/pitchdeck/7812,27937,Competitor_28,7,3.1,67.09,8.96
8683273e,Startup_7813,FoodTech,Sub_5,Bangalore,Tamil Nadu,2007,Founder_693,Seed,Debt,2620939,3,Investor_157,Investor_567,48223216,1745504,Yes,296,AR/VR,Product_16,83401,5.12,Yes,,2020-08-19,http://example.com/pitchdeck/7813,85291,Competitor_18,18,6.03,72.21,8.34
48aa1c13,Startup_7814,EdTech,Sub_8,Pune,Telangana,2015,Founder_149,Series C,Debt,2584667,6,Investor_312,Investor_578,23257861,2443196,Yes,137,IoT,Product_5,45237,21.33,No,Acquirer_50,2021-07-04,http://example.com/pitchdeck/7814,65274,Competitor_92,0,1.13,33.34,9.86
01206dbd,Startup_7815,Retail,Sub_5,Pune,Maharashtra,2004,Founder_975,Seed,Debt,3255577,10,Investor_385,Investor_766,87664526,2463140,No,451,Cloud,Product_42,50912,12.19,No,,2022-02-27,http://example.com/pitchdeck/7815,96264,Competitor_2,19,7.79,55.2,3.33
388ccc9d,Startup_7816,FinTech,Sub_3,Hyderabad,Karnataka,2009,Founder_296,Series D,Convertible Note,938691,2,Investor_133,Investor_684,53121042,4986508,No,160,AR/VR,Product_44,77764,26.66,Yes,,2017-01-15,http://example.com/pitchdeck/7816,48312,Competitor_64,9,4.54,77.2,1.74
7a7caf1c,Startup_7817,HealthTech,Sub_5,Mumbai,Maharashtra,2013,Founder_590,Series D,Grant,7644693,9,Investor_118,Investor_712,78122372,3770168,No,314,AR/VR,Product_28,27890,27.98,Yes,,2015-01-15,http://example.com/pitchdeck/7817,62269,Competitor_37,5,2.3,36.44,2.1
592982b2,Startup_7818,FoodTech,Sub_10,Bangalore,Telangana,2004,Founder_203,IPO,Equity,6289961,1,Investor_116,Investor_809,61116520,2751657,Yes,38,IoT,Product_38,65051,41.01,Yes,,2018-09-17,http://example.com/pitchdeck/7818,30525,Competitor_96,11,1.06,71.56,2.34
c5d33e34,Startup_7819,TravelTech,Sub_10,Mumbai,Telangana,2011,Founder_79,Series D,Convertible Note,9203783,7,Investor_445,Investor_678,31050698,4656461,Yes,218,Cloud,Product_39,79171,27.82,No,,2020-11-16,http://example.com/pitchdeck/7819,37900,Competitor_59,12,7.98,23.94,6.08
352f4b47,Startup_7820,Retail,Sub_9,Delhi,Delhi,2011,Founder_239,Seed,Convertible Note,9407267,8,Investor_30,Investor_504,91641612,1010977,No,277,AR/VR,Product_6,88562,5.29,Yes,Acquirer_957,2022-10-02,http://example.com/pitchdeck/7820,45607,Competitor_81,18,5.03,50.83,4.0
8026d957,Startup_7821,Retail,Sub_1,Hyderabad,Tamil Nadu,2002,Founder_547,Series B,Equity,4323910,6,Investor_141,Investor_590,50151639,2255511,Yes,96,AI,Product_39,66759,10.4,No,Acquirer_632,2015-02-28,http://example.com/pitchdeck/7821,53154,Competitor_38,9,9.29,36.71,8.41
0630ff03,Startup_7822,Retail,Sub_2,Delhi,Maharashtra,2016,Founder_283,Series C,Debt,1809111,10,Investor_272,Investor_566,37107888,3318725,No,455,Cloud,Product_14,25975,33.87,Yes,,2019-04-21,http://example.com/pitchdeck/7822,81145,Competitor_18,2,7.07,46.86,6.21
3d027f28,Startup_7823,EdTech,Sub_8,Delhi,Delhi,2006,Founder_286,IPO,Grant,8012155,1,Investor_453,Investor_922,28064536,2605037,Yes,341,IoT,Product_37,55706,6.55,Yes,,2022-11-09,http://example.com/pitchdeck/7823,15989,Competitor_44,2,2.08,62.39,2.79
c919924c,Startup_7824,FinTech,Sub_3,Mumbai,Maharashtra,2011,Founder_84,Series B,Equity,3570572,2,Investor_277,Investor_577,15129049,108949,No,127,AI,Product_16,27911,45.79,No,,2022-05-01,http://example.com/pitchdeck/7824,27066,Competitor_72,5,7.08,37.93,2.24
9ab13e58,Startup_7825,AgriTech,Sub_2,Mumbai,Karnataka,2019,Founder_512,Seed,Equity,7288401,4,Investor_119,Investor_551,5357596,4449331,No,310,AR/VR,Product_10,14773,13.08,Yes,,2022-04-20,http://example.com/pitchdeck/7825,69123,Competitor_64,6,8.98,43.02,1.43
ca9edec9,Startup_7826,FoodTech,Sub_10,Hyderabad,Maharashtra,2021,Founder_922,IPO,Equity,4719313,7,Investor_490,Investor_543,16686746,2125131,Yes,82,Blockchain,Product_20,74646,31.06,Yes,,2017-10-06,http://example.com/pitchdeck/7826,49752,Competitor_46,0,4.01,37.86,3.91
b60b0884,Startup_7827,FoodTech,Sub_9,Mumbai,Tamil Nadu,2016,Founder_211,Series D,Convertible Note,6152924,10,Investor_253,Investor_631,87939269,2920296,Yes,495,Cloud,Product_50,20654,25.88,Yes,Acquirer_74,2018-02-07,http://example.com/pitchdeck/7827,44063,Competitor_92,19,6.61,47.5,6.61
481f59e3,Startup_7828,Retail,Sub_1,Mumbai,Telangana,2023,Founder_574,Series D,Debt,3196026,8,Investor_168,Investor_911,20541743,889230,Yes,444,Big Data,Product_7,97994,43.94,Yes,,2016-11-28,http://example.com/pitchdeck/7828,32451,Competitor_27,15,4.2,43.39,8.29
8fd9a883,Startup_7829,FinTech,Sub_7,Hyderabad,Delhi,2020,Founder_734,Seed,Equity,2243878,6,Investor_44,Investor_563,83203766,3142612,Yes,102,AR/VR,Product_4,29285,16.15,No,,2022-08-04,http://example.com/pitchdeck/7829,76006,Competitor_44,20,9.08,70.77,2.68
72a940db,Startup_7830,FinTech,Sub_8,Pune,Karnataka,2011,Founder_470,Series A,Convertible Note,291280,7,Investor_333,Investor_603,20314034,1487345,Yes,260,AI,Product_47,92558,12.67,Yes,,2016-11-19,http://example.com/pitchdeck/7830,85217,Competitor_21,18,2.45,59.5,7.32
647c2f10,Startup_7831,FoodTech,Sub_2,Hyderabad,Delhi,2022,Founder_448,Seed,Convertible Note,4802301,5,Investor_154,Investor_759,47795580,1050489,Yes,235,IoT,Product_17,15875,47.57,No,Acquirer_129,2016-10-14,http://example.com/pitchdeck/7831,97859,Competitor_82,2,9.44,37.5,8.16
d5184d35,Startup_7832,FinTech,Sub_2,Bangalore,Karnataka,2010,Founder_460,Series C,Equity,4773576,7,Investor_372,Investor_777,36476726,1188149,No,197,Cloud,Product_10,2362,6.37,No,,2021-03-07,http://example.com/pitchdeck/7832,11922,Competitor_100,16,2.07,58.05,3.28
6292ce3d,Startup_7833,HealthTech,Sub_9,Mumbai,Tamil Nadu,2010,Founder_311,Series A,Convertible Note,6449736,7,Investor_408,Investor_662,78536180,1078789,Yes,240,Cloud,Product_3,49481,17.92,No,,2017-04-22,http://example.com/pitchdeck/7833,1843,Competitor_98,8,7.65,22.54,9.39
e7d98db8,Startup_7834,TravelTech,Sub_4,Bangalore,Maharashtra,2004,Founder_980,Seed,Debt,412719,6,Investor_323,Investor_941,21820496,1469911,Yes,378,Big Data,Product_32,26236,5.92,Yes,,2015-08-27,http://example.com/pitchdeck/7834,36391,Competitor_2,5,5.89,79.14,3.31
a3f249fb,Startup_7835,TravelTech,Sub_5,Delhi,Karnataka,2013,Founder_519,IPO,Grant,2670872,6,Investor_28,Investor_514,25917548,1152582,No,24,Big Data,Product_13,38485,40.8,No,,2023-12-04,http://example.com/pitchdeck/7835,78550,Competitor_57,10,7.58,33.01,3.11
8c9309d2,Startup_7836,Retail,Sub_10,Chennai,Telangana,2015,Founder_177,IPO,Convertible Note,8634362,5,Investor_169,Investor_793,56933292,1083984,Yes,31,IoT,Product_40,57990,6.47,Yes,,2017-06-17,http://example.com/pitchdeck/7836,54930,Competitor_88,14,8.22,78.75,5.05
60ee7503,Startup_7837,TravelTech,Sub_2,Hyderabad,Tamil Nadu,2009,Founder_1,Series A,Convertible Note,5127388,3,Investor_182,Investor_594,27957447,1763113,No,456,IoT,Product_36,79572,34.62,No,,2022-12-08,http://example.com/pitchdeck/7837,77003,Competitor_12,6,7.43,44.58,6.0
eb01629c,Startup_7838,Retail,Sub_8,Hyderabad,Karnataka,2003,Founder_265,Series B,Debt,9236953,7,Investor_252,Investor_844,83489160,3470490,Yes,12,Cloud,Product_18,2989,7.48,Yes,,2020-07-18,http://example.com/pitchdeck/7838,92458,Competitor_35,8,2.71,25.51,5.58
54efc7b0,Startup_7839,FoodTech,Sub_7,Mumbai,Maharashtra,2017,Founder_246,Series B,Convertible Note,5189969,7,Investor_51,Investor_535,38154230,461170,Yes,14,Blockchain,Product_14,91768,46.85,Yes,,2020-09-16,http://example.com/pitchdeck/7839,87994,Competitor_99,9,8.78,31.05,6.35
1214b2aa,Startup_7840,Retail,Sub_6,Hyderabad,Karnataka,2016,Founder_591,IPO,Debt,684431,7,Investor_353,Investor_999,81839292,2331149,Yes,268,AR/VR,Product_4,1952,21.36,Yes,,2017-06-17,http://example.com/pitchdeck/7840,8883,Competitor_93,5,5.85,43.14,3.36
b35bb0c5,Startup_7841,EdTech,Sub_2,Chennai,Delhi,2010,Founder_830,Series D,Grant,8115396,1,Investor_387,Investor_731,74574746,3728593,Yes,405,IoT,Product_46,98309,29.56,No,Acquirer_9,2016-04-26,http://example.com/pitchdeck/7841,80794,Competitor_47,5,6.25,49.14,2.72
b1410cfe,Startup_7842,Retail,Sub_2,Mumbai,Karnataka,2018,Founder_454,IPO,Debt,1639662,4,Investor_470,Investor_668,81442805,2356247,Yes,369,AI,Product_48,44322,16.95,No,,2016-03-26,http://example.com/pitchdeck/7842,54263,Competitor_23,2,6.43,76.91,8.33
a7f6f2d7,Startup_7843,AgriTech,Sub_1,Mumbai,Delhi,2002,Founder_584,Series D,Equity,3527925,7,Investor_80,Investor_901,2135303,1554311,Yes,355,AI,Product_24,21589,20.7,Yes,,2018-01-18,http://example.com/pitchdeck/7843,18194,Competitor_40,0,7.3,78.78,1.37
ccfacfc6,Startup_7844,HealthTech,Sub_3,Hyderabad,Karnataka,2004,Founder_151,IPO,Debt,5978118,3,Investor_219,Investor_882,82193665,1245484,No,162,Big Data,Product_33,81981,28.75,Yes,,2019-12-13,http://example.com/pitchdeck/7844,68100,Competitor_39,1,4.83,35.44,8.56
75bf8f81,Startup_7845,EdTech,Sub_10,Pune,Maharashtra,2021,Founder_639,Series D,Equity,7094248,6,Investor_194,Investor_927,7799357,2330314,No,444,Big Data,Product_21,35925,5.95,Yes,,2021-01-22,http://example.com/pitchdeck/7845,95337,Competitor_47,0,2.36,36.05,9.66
a596262d,Startup_7846,TravelTech,Sub_3,Hyderabad,Karnataka,2006,Founder_979,Series B,Grant,2926002,3,Investor_475,Investor_687,48830088,2000609,No,267,Blockchain,Product_32,34349,45.04,No,,2023-04-03,http://example.com/pitchdeck/7846,96543,Competitor_53,5,6.38,69.29,2.11
e06a3f11,Startup_7847,EdTech,Sub_4,Delhi,Maharashtra,2014,Founder_743,Series B,Debt,2967860,8,Investor_369,Investor_705,98085587,4168257,No,445,IoT,Product_24,3699,46.55,Yes,,2023-08-21,http://example.com/pitchdeck/7847,83766,Competitor_21,11,9.99,61.24,2.5
3c1925af,Startup_7848,FoodTech,Sub_5,Bangalore,Telangana,2001,Founder_743,Series B,Grant,5254805,2,Investor_369,Investor_984,71292182,669414,No,312,IoT,Product_35,99671,31.71,Yes,,2018-12-08,http://example.com/pitchdeck/7848,97180,Competitor_51,2,1.19,47.73,5.37
7aeb28b2,Startup_7849,TravelTech,Sub_7,Hyderabad,Tamil Nadu,2000,Founder_673,Series A,Convertible Note,1505822,9,Investor_241,Investor_658,58671527,703522,No,114,AR/VR,Product_31,44023,43.39,No,,2015-04-11,http://example.com/pitchdeck/7849,69745,Competitor_93,12,5.39,20.16,5.86
d5e0a2bc,Startup_7850,FinTech,Sub_7,Bangalore,Telangana,2019,Founder_287,IPO,Debt,296133,9,Investor_496,Investor_611,43194069,4658120,No,58,Big Data,Product_42,86548,35.82,Yes,Acquirer_18,2017-02-05,http://example.com/pitchdeck/7850,4680,Competitor_68,20,2.86,57.42,7.7
c20cdb7c,Startup_7851,FoodTech,Sub_5,Mumbai,Telangana,2016,Founder_988,IPO,Convertible Note,7392957,10,Investor_153,Investor_664,99335522,492948,Yes,203,Cloud,Product_37,44624,34.89,No,,2016-03-02,http://example.com/pitchdeck/7851,16455,Competitor_14,16,2.66,64.47,4.27
212f1ef7,Startup_7852,EdTech,Sub_1,Mumbai,Maharashtra,2023,Founder_646,Series B,Convertible Note,1850470,7,Investor_384,Investor_826,65263753,1342119,No,391,IoT,Product_50,20178,5.53,Yes,,2018-09-03,http://example.com/pitchdeck/7852,16631,Competitor_68,12,8.15,20.14,8.05
5ccd05d1,Startup_7853,AgriTech,Sub_6,Mumbai,Maharashtra,2021,Founder_282,Seed,Convertible Note,1806412,9,Investor_17,Investor_512,52108054,4961709,No,494,IoT,Product_31,23414,17.85,No,,2019-04-10,http://example.com/pitchdeck/7853,71800,Competitor_80,16,1.92,64.11,5.79
292271e1,Startup_7854,EdTech,Sub_10,Bangalore,Telangana,2008,Founder_816,Seed,Convertible Note,5348908,9,Investor_238,Investor_716,69016603,1095345,No,262,Cloud,Product_17,33319,44.29,No,,2021-05-10,http://example.com/pitchdeck/7854,23708,Competitor_23,0,1.81,49.23,1.04
c880d1c1,Startup_7855,Retail,Sub_6,Delhi,Karnataka,2005,Founder_19,Series D,Debt,5436690,4,Investor_407,Investor_609,97161636,1066668,Yes,141,Cloud,Product_32,28158,40.91,Yes,,2018-01-07,http://example.com/pitchdeck/7855,89706,Competitor_88,8,6.1,55.51,1.01
e2bcba1a,Startup_7856,TravelTech,Sub_5,Delhi,Tamil Nadu,2009,Founder_122,Series B,Debt,3823270,7,Investor_349,Investor_922,99764307,4679032,No,474,Blockchain,Product_16,67267,8.94,No,,2021-04-14,http://example.com/pitchdeck/7856,11700,Competitor_32,6,7.72,61.97,6.06
e613be9f,Startup_7857,HealthTech,Sub_9,Chennai,Telangana,2018,Founder_119,Seed,Equity,3722211,4,Investor_221,Investor_611,49764054,3105943,Yes,301,IoT,Product_20,98750,33.65,Yes,,2019-12-25,http://example.com/pitchdeck/7857,99578,Competitor_69,1,2.93,22.85,7.93
0738703b,Startup_7858,AgriTech,Sub_8,Bangalore,Telangana,2001,Founder_866,IPO,Debt,1941399,3,Investor_46,Investor_765,80173995,2774091,No,439,Cloud,Product_43,89708,34.05,Yes,,2017-07-10,http://example.com/pitchdeck/7858,16491,Competitor_81,10,5.34,54.61,3.11
26be72f3,Startup_7859,AgriTech,Sub_5,Bangalore,Tamil Nadu,2011,Founder_299,Series A,Grant,4973952,2,Investor_408,Investor_710,94458117,3571854,Yes,412,AR/VR,Product_19,53370,8.98,No,Acquirer_671,2022-12-11,http://example.com/pitchdeck/7859,93583,Competitor_27,6,6.19,39.62,6.56
7ec9d8de,Startup_7860,HealthTech,Sub_7,Mumbai,Maharashtra,2013,Founder_688,Seed,Grant,7910494,8,Investor_208,Investor_553,46456839,3390849,No,148,AR/VR,Product_18,80619,42.94,No,Acquirer_638,2023-03-26,http://example.com/pitchdeck/7860,31956,Competitor_12,2,1.78,75.74,1.49
dfd718f4,Startup_7861,AgriTech,Sub_5,Pune,Maharashtra,2002,Founder_426,Series D,Debt,8675869,6,Investor_348,Investor_942,52033477,1670107,Yes,31,IoT,Product_27,41644,9.83,No,,2021-02-12,http://example.com/pitchdeck/7861,86176,Competitor_45,5,4.63,69.67,6.32
4fb7c348,Startup_7862,EdTech,Sub_3,Delhi,Telangana,2000,Founder_5,Series A,Equity,5358158,1,Investor_55,Investor_812,69592651,4170461,No,104,AR/VR,Product_9,88986,38.05,Yes,,2017-06-27,http://example.com/pitchdeck/7862,2520,Competitor_7,16,3.19,73.97,4.39
7dca6065,Startup_7863,HealthTech,Sub_1,Bangalore,Delhi,2017,Founder_256,Seed,Equity,5535222,7,Investor_10,Investor_664,90768063,3361817,Yes,392,Big Data,Product_22,78028,49.9,No,Acquirer_506,2018-02-24,http://example.com/pitchdeck/7863,72755,Competitor_28,7,1.26,25.62,4.98
85ad7e34,Startup_7864,FinTech,Sub_7,Chennai,Telangana,2016,Founder_608,Series D,Debt,2440751,2,Investor_104,Investor_712,20974746,1238365,No,340,AI,Product_33,5136,47.07,Yes,,2015-04-13,http://example.com/pitchdeck/7864,17613,Competitor_8,7,5.99,53.09,4.87
bc3e0a91,Startup_7865,FinTech,Sub_8,Bangalore,Maharashtra,2022,Founder_911,Series C,Equity,9786601,8,Investor_402,Investor_954,87209835,1376533,No,16,Cloud,Product_30,93855,7.02,No,,2021-09-12,http://example.com/pitchdeck/7865,14311,Competitor_76,3,2.68,68.7,1.15
